run,bun,eligible,suite,fixture,metric,pairs,median_A,median_B,median_change_pct,median_abs_pair_pct,p90_abs_pair_pct,A_mad_pct,B_mad_pct,paired_changes_pct
aa-140-2,1.4.0,False,http,middleware-listeners,p95,5,2.7737400000005437,2.6670019999983197,-3.8481616879088576,10.628086654015467,20.63106131064929,2.682262937309981,8.389570011478117,"[9.528872851729453, 20.63106131064929, 10.628086654015467, -12.724074704484478, -2.4956832057605016]"
aa-140-2,1.4.0,False,http,middleware-listeners,p99,5,3.562765999999101,3.39221699999689,-4.786982922882221,17.309135654732533,19.199819506039283,2.766221525639745,8.293602679220365,"[17.309135654732533, 19.199819506039283, 13.04222921580247, -17.67220629796884, -2.0782504073677766]"
aa-142-1,1.4.2,False,router,10/static-shallow,nsPerOp,2,291.51692,293.88190000000003,0.8112668039989002,4.656568954744672,5.508336452334106,0.8697539751723428,3.7489923673421157,"[-3.804801457155238, 5.508336452334106]"
aa-142-1,1.4.2,False,router,10/static-deep,nsPerOp,2,507.536655,530.954365,4.613993840504005,7.775774273529318,12.426490635105857,0.472268352716309,6.960390089268775,"[-3.1250579119527777, 12.426490635105857]"
aa-142-1,1.4.2,False,router,10/param,nsPerOp,2,587.825515,589.2616949999999,0.24432079985503563,7.680140146561337,8.14202557412198,2.8328210625563,4.822452441949428,"[-7.218254719000694, 8.14202557412198]"
aa-142-1,1.4.2,False,router,10/param-encoded,nsPerOp,2,573.7934599999996,596.3456100000001,3.930360237985364,4.221700966225239,8.369020406558603,5.139141878682266,1.0878222110161773,"[-0.07438152589187563, 8.369020406558603]"
aa-142-1,1.4.2,False,router,10/wildcard,nsPerOp,2,654.1994299999999,714.7103400000001,9.249612155730592,8.763423182574826,16.221142022454305,6.519271959622468,13.316571018127396,"[16.221142022454305, 1.3057043426953463]"
aa-142-1,1.4.2,False,router,10/miss,nsPerOp,2,284.9749300000002,266.9702050000001,-6.318003131012295,6.216290250991246,7.925516387297082,5.950814690962437,4.132777663335033,"[-4.507064114685411, -7.925516387297082]"
aa-142-1,1.4.2,False,router,10/method-miss,nsPerOp,2,274.97311500000023,303.21199999999976,10.26968945673088,10.35746806630894,20.19681635878281,0.8921181258030308,8.030157117792205,"[0.5181197738350685, 20.19681635878281]"
aa-142-1,1.4.2,False,router,10/registration,nsPerOp,2,8340.805000000273,9177.724999999838,10.03404347661332,18.833701832133542,29.386468879599214,2.754230556880241,14.349035300144521,"[-8.28093478466787, 29.386468879599214]"
aa-142-1,1.4.2,False,router,100/static-shallow,nsPerOp,2,292.614825,303.83106,3.8331055167830197,3.8178103667879326,4.062298572076606,6.2559868591757715,6.49052799276011,"[4.062298572076606, 3.5733221614992594]"
aa-142-1,1.4.2,False,router,100/static-deep,nsPerOp,2,484.4407050000004,568.8907399999999,17.43248123627421,17.38295134858352,19.65830025546356,2.176804073472771,4.1134664979781075,"[19.65830025546356, 15.107602441703483]"
aa-142-1,1.4.2,False,router,100/param,nsPerOp,2,528.2961499999999,574.7331100000002,8.789948592281128,8.817565049304953,10.159337417576285,2.0582073142119865,0.8253691874476698,"[7.475792681033622, 10.159337417576285]"
aa-142-1,1.4.2,False,router,100/param-encoded,nsPerOp,2,563.9959800000003,636.8516299999999,12.917760513115638,12.894804768241197,18.61195665825619,0.4015241385231795,5.4645538082393985,"[18.61195665825619, 7.177652878226204]"
aa-142-1,1.4.2,False,router,100/wildcard,nsPerOp,2,536.7416850000001,586.5038350000003,9.271154335627996,9.270856127744263,9.316377873068005,0.6550888627180907,0.6967465097649015,"[9.225334382420524, 9.316377873068005]"
aa-142-1,1.4.2,False,router,100/miss,nsPerOp,2,242.3828599999996,250.39273000000037,3.30463548453912,3.3070437965261212,4.254893998978981,0.254081497346717,0.6634417860296246,"[2.359193594073261, 4.254893998978981]"
aa-142-1,1.4.2,False,router,100/method-miss,nsPerOp,2,281.65647999999976,277.7971050000002,-1.3702418634215507,4.286367178356848,5.370947542208137,6.664419721498793,2.3378051401940914,"[-5.370947542208137, 3.2017868145055584]"
aa-142-1,1.4.2,False,router,100/registration,nsPerOp,2,71276.10500000059,79552.22499999992,11.61135278085026,11.3796743518356,15.51932688076434,5.596567040243886,9.293938667334485,"[15.51932688076434, 7.240021822906861]"
aa-142-1,1.4.2,False,router,1000/static-shallow,nsPerOp,2,313.7826799999999,335.9734900000001,7.072031509196175,12.579206811500782,20.078782577518183,3.398817296098012,8.335970198124807,"[-5.07963104548338, 20.078782577518183]"
aa-142-1,1.4.2,False,router,1000/static-deep,nsPerOp,2,517.9202349999997,552.8922050000006,6.752385335939004,6.782301000989865,7.47891076860292,4.294465343683707,3.643121537587952,"[6.085691233376811, 7.47891076860292]"
aa-142-1,1.4.2,False,router,1000/param,nsPerOp,2,562.798295,588.6076300000002,4.585894312277561,4.59155939927236,4.714223997421074,4.618355320355131,4.5013194952976745,"[4.468894801123646, 4.714223997421074]"
aa-142-1,1.4.2,False,router,1000/param-encoded,nsPerOp,2,662.1193949999997,608.7310149999996,-8.0632557214247,7.943718147180862,15.201456873492248,10.140301810672682,1.5887304510022262,"[-15.201456873492248, 0.6859794208694758]"
aa-142-1,1.4.2,False,router,1000/wildcard,nsPerOp,2,576.1104899999987,576.4084950000006,0.05172705673210931,5.379872832566102,5.503395090772778,1.3345148428038287,4.041618956361882,"[5.503395090772778, -5.256350574359425]"
aa-142-1,1.4.2,False,router,1000/miss,nsPerOp,2,265.3367000000003,252.77784500000053,-4.7331767524054325,4.712275036916474,6.934431811049557,0.940604899360113,1.3917497397762815,"[-2.4901182627833918, -6.934431811049557]"
aa-142-1,1.4.2,False,router,1000/method-miss,nsPerOp,2,283.0451199999993,279.06293000000005,-1.4069099654497763,2.3434333271425634,3.683827468861023,2.838391984994889,0.4634331044968087,"[1.0030391854241039, -3.683827468861023]"
aa-142-1,1.4.2,False,router,1000/registration,nsPerOp,2,558113.8799999997,633631.7550000001,13.530907885681053,30.033551759916026,46.016473225302356,8.164247769648833,18.113497957500545,"[46.016473225302356, -14.050630294529698]"
aa-142-1,1.4.2,False,request,constructor-supplied-url,nsPerOp,2,819.5354500000008,885.7377750000012,8.078030669692238,8.133515609655573,8.715101138545545,9.540288952723072,9.007070405233538,"[7.551930080765601, 8.715101138545545]"
aa-142-1,1.4.2,False,request,constructor-parse-url,nsPerOp,2,897.5876749999998,1047.839074999996,16.73946781856115,16.464035919282935,24.2095881263354,3.556000810729052,10.182515382908019,"[24.2095881263354, 8.718483712230473]"
aa-142-1,1.4.2,False,request,metadata,nsPerOp,2,3222.406024999998,3911.3659499999985,21.38029533382595,20.702547586035614,33.09967700866079,5.4669732377998,15.649908697497283,"[33.09967700866079, 8.305418163410438]"
aa-142-1,1.4.2,False,request,body-json,nsPerOp,2,26249.192919291934,27885.78112811276,6.234813443037379,39.91506045794668,53.7572831520039,19.05899468456219,17.14868854706203,"[53.7572831520039, -26.072837763889467]"
aa-142-1,1.4.2,False,request,body-shared,nsPerOp,2,28989.56705670569,30030.419441944206,3.59043783993922,32.075432825482714,40.70420980200393,15.70778222696103,14.491937108515252,"[40.70420980200393, -23.446655848961495]"
aa-142-1,1.4.2,False,di,value,nsPerOp,2,55.649065000000064,63.428109999998696,13.978752383348446,14.351820155523853,23.561008864177424,4.051038413675308,4.01544362586393,"[23.561008864177424, 5.142631446870283]"
aa-142-1,1.4.2,False,di,singleton-class-warm,nsPerOp,2,175.81156000000078,162.59619499999985,-7.5167781913776714,11.466147381149417,18.162995372794335,7.150877905866874,5.183808268084792,"[4.7692993895045, -18.162995372794335]"
aa-142-1,1.4.2,False,di,singleton-factory-warm,nsPerOp,2,201.18618000000083,195.58494499999938,-2.784105250172464,2.780124481505214,2.950884329786174,2.3312088335293843,2.155654158350666,"[-2.950884329786174, -2.6093646332242537]"
aa-142-1,1.4.2,False,di,request-warm,nsPerOp,2,157.09179000000063,138.0344350000007,-12.131350085195313,12.15016606394521,15.312671581971538,0.5949706219531719,4.193971598463806,"[-15.312671581971538, -8.987660545918885]"
aa-142-1,1.4.2,False,di,session-warm,nsPerOp,2,159.84804499999996,120.85554499999944,-24.393479444806797,24.08862518978225,29.562743703704818,5.569010869041311,1.6488072599410555,"[-29.562743703704818, -18.614506675859676]"
aa-142-1,1.4.2,False,di,class-cold-bind-resolve,nsPerOp,2,958.6073749999969,962.4532999999985,0.40119918751946315,12.372550422952699,13.298760989738124,4.243356149852493,8.057564974841023,"[13.298760989738124, -11.446339856167276]"
aa-142-1,1.4.2,False,di,factory-cold-bind-resolve,nsPerOp,2,467.95319999999947,487.73722500000076,4.227778547085759,37.38569254419335,50.124404212078154,22.7652145556441,11.245066439208026,"[50.124404212078154, -24.646980876308533]"
aa-142-1,1.4.2,False,di,transient-class,nsPerOp,2,587.9125199999987,600.6794049999996,2.171562020825979,3.399584640028591,5.593144668079653,0.6470792627448342,2.6801110319407875,"[5.593144668079653, -1.2060246119775297]"
aa-142-1,1.4.2,False,di,transient-chain-3,nsPerOp,2,1410.679755000001,1300.848135,-7.785723131753675,7.610113872225554,11.541347977121507,4.467026252886131,0.2123818242625845,"[-11.541347977121507, -3.6788797673296014]"
aa-142-1,1.4.2,False,dispatch,static,nsPerOp,2,6558.551005100489,7162.442394239417,9.20769524654592,9.20270688071646,11.015648958079161,0.27515307255241733,1.9352268866073676,"[11.015648958079161, 7.38976480335376]"
aa-142-1,1.4.2,False,dispatch,middleware,nsPerOp,2,7554.079957995802,8296.68406840686,9.830503708463256,9.847672728341696,14.15225849837396,0.39885417077671165,3.5203824213693204,"[14.15225849837396, 5.543086958309429]"
aa-142-1,1.4.2,False,dispatch,async,nsPerOp,2,6469.392289228917,6437.389888988921,-0.49467397877971386,8.081002946485487,8.195571570480109,4.703690337724931,3.399518093469764,"[7.966434322490867, -8.195571570480109]"
aa-142-1,1.4.2,False,dispatch,query,nsPerOp,2,7231.130963096361,7759.785478547902,7.310813732312393,11.651525166967197,18.88434020598073,0.6694290419589677,11.526678759704492,"[18.88434020598073, -4.418710127953663]"
aa-142-1,1.4.2,False,dispatch,metadata,nsPerOp,2,7332.125262526251,7895.432493249236,7.682727866120764,7.646278969932386,13.047517553527932,0.6748247762852045,5.690478376859201,"[13.047517553527932, 2.2450403863368384]"
aa-142-1,1.4.2,False,dispatch,class-warm,nsPerOp,2,11667.880138013788,12427.051455145525,6.506505964681342,11.027900813794528,17.84531714280979,2.819306861601428,7.52666702680449,"[17.84531714280979, -4.210484484779265]"
aa-142-1,1.4.2,False,dispatch,factory-warm,nsPerOp,2,12243.061806180569,13624.940594059368,11.287035953548784,26.529583747393644,39.7600666666001,7.325584088173319,16.38536721861624,"[39.7600666666001, -13.299100828187182]"
aa-142-1,1.4.2,False,dispatch,middleware-20,nsPerOp,2,9632.435343534395,10245.915841584203,6.368903357982014,7.184299929167254,13.722872976651646,2.3616732482664973,4.388695194787543,"[13.722872976651646, -0.6457268816828621]"
aa-142-1,1.4.2,False,dispatch,static-listeners,nsPerOp,2,8885.087458745938,9811.90549054902,10.431163858615466,25.63106440297976,37.93350174160568,7.300802848409624,15.785475992307878,"[37.93350174160568, -13.328627064353837]"
aa-142-1,1.4.2,False,dispatch,middleware-listeners,nsPerOp,2,15170.915691569156,15973.50165016502,5.290293446438965,9.056798165850438,14.393819199945446,0.5159393728373932,8.085572488685536,"[14.393819199945446, -3.7197771317554307]"
aa-142-1,1.4.2,False,http,static,rps,2,31559.97521974867,31559.182716090803,-0.0025111035491964806,0.7512618588748188,0.7698108433128681,2.13479237623995,2.8857307164955603,"[0.7327128744367695, -0.7698108433128681]"
aa-142-1,1.4.2,False,http,static,p50,2,1.03975000000014,1.0634044999999333,2.2750180331608583,2.2077046654750743,4.153899928558391,3.4587160375233763,5.359343504740753,"[0.26150940239175746, 4.153899928558391]"
aa-142-1,1.4.2,False,http,static,p95,2,1.6401084999999966,1.5856674999999996,-3.319353567157124,3.4379882532556807,6.608359957243415,4.333402332841254,0.7840546646859481,"[0.2676165492679461, -6.608359957243415]"
aa-142-1,1.4.2,False,http,static,p99,2,2.3792565000001105,2.3444765000001553,-1.4618011971367362,1.944182736001726,3.3276084763383618,4.031280360059155,2.061462334982536,"[0.5607569956650904, -3.3276084763383618]"
aa-142-1,1.4.2,False,http,param,rps,2,33241.66421645593,30958.792982351973,-6.8674998316535785,6.799305837075059,8.829323197375416,3.3592813496146086,1.1820322384089532,"[-4.769288476774703, -8.829323197375416]"
aa-142-1,1.4.2,False,http,param,p50,2,1.0002705000001697,1.084458999999697,8.41657331686909,8.74365724414985,15.30633395656007,4.984001827520197,1.0541661787346501,"[2.180980531739629, 15.30633395656007]"
aa-142-1,1.4.2,False,http,param,p95,2,1.520158999999694,1.69108899999992,11.244218532420636,11.187427081172451,12.578734807689806,4.081875645895959,5.330470483833623,"[12.578734807689806, 9.796119354655097]"
aa-142-1,1.4.2,False,http,param,p99,2,2.2423650000000634,2.4492725000000064,9.227199853723068,9.223051376455405,9.441622810391825,1.8979960889447303,2.0980311500766993,"[9.441622810391825, 9.004479942518984]"
aa-142-1,1.4.2,False,http,wildcard,rps,2,31486.55872347692,30225.0126289227,-4.006617889345865,4.006672710119663,4.010109137439555,1.5952839590506815,1.598862906575337,"[-4.003236282799771, -4.010109137439555]"
aa-142-1,1.4.2,False,http,wildcard,p50,2,1.0817090000000462,1.097387499999968,1.4494193909749375,3.7645315505518804,5.2174902747350815,0.09401789202015776,3.6167260881275585,"[-2.3115728263686797, 5.2174902747350815]"
aa-142-1,1.4.2,False,http,wildcard,p95,2,1.602839000000131,1.6627404999999271,3.7372125334978357,5.38644193453408,9.439668399411193,5.866840025754746,0.6923209003371278,"[9.439668399411193, -1.3332154696569676]"
aa-142-1,1.4.2,False,http,wildcard,p99,2,2.341615499999989,2.3924165000003086,2.169485126841697,4.15572963427392,6.449563711837714,2.9922290828677593,1.0716152476106875,"[6.449563711837714, -1.8618955567101247]"
aa-142-1,1.4.2,False,http,middleware,rps,2,32025.24673695099,30262.977677022303,-5.502749360227,6.914343239646421,12.30031982149561,1.6888484463461013,5.626042809848481,"[-12.30031982149561, 1.528366657797231]"
aa-142-1,1.4.2,False,http,middleware,p50,2,0.9620544999997946,1.0580640000002859,9.979632131081107,17.400697706136224,28.825383150614336,8.304571102843816,7.408058491747736,"[28.825383150614336, -5.976012261658115]"
aa-142-1,1.4.2,False,http,middleware,p95,2,1.6375834999994368,1.7615460000001804,7.569843003473475,7.444410782226596,11.24319083976999,3.301907963789914,6.829512257977044,"[11.24319083976999, 3.645630724683202]"
aa-142-1,1.4.2,False,http,middleware,p99,2,2.3360904999990453,2.5226294999993115,7.98509304328503,9.415850851801837,17.59114195373501,2.019977393883022,6.696048706349911,"[17.59114195373501, -1.2405597498686638]"
aa-142-1,1.4.2,False,http,json,rps,2,31879.224996910838,30142.16388810802,-5.448881235259451,10.13233006825891,15.801702791466576,2.1761182912796393,12.887289184834055,"[-15.801702791466576, 4.462957345051244]"
aa-142-1,1.4.2,False,http,json,p50,2,0.8243430000011358,0.9069620000009309,10.022405721851356,13.688930666887188,23.227856555259496,3.5319035887044996,15.958331220056083,"[23.227856555259496, -4.150004778514882]"
aa-142-1,1.4.2,False,http,json,p95,2,1.6650549999994837,1.7653779999991457,6.025206374545777,9.618962535555298,15.274391231324213,3.8442573968868463,12.90318560670994,"[15.274391231324213, -3.9635338397863817]"
aa-142-1,1.4.2,False,http,json,p99,2,2.333300500000405,2.6818130000001474,14.936460177318867,14.36329163286605,25.862394845180138,4.984462995679679,14.964354337919321,"[25.862394845180138, 2.8641884205519608]"
aa-142-1,1.4.2,False,http,di,rps,2,26974.701025103903,25701.36232637417,-4.720492351498939,4.822445231223233,9.606430866394355,1.3166201092570133,6.377109384317029,"[0.03845959605210947, -9.606430866394355]"
aa-142-1,1.4.2,False,http,di,p50,2,1.1634865000005448,1.1137634999995498,-4.273620708187986,4.4732384861992935,6.113735820646005,12.168125715280906,13.856487485803328,"[-6.113735820646005, -2.8327411517525825]"
aa-142-1,1.4.2,False,http,di,p95,2,1.9916154999991704,2.279810500000167,14.470413591434529,15.28416328193734,30.156082332969447,2.6269377799181073,10.715912572527559,"[-0.4122442309052343, 30.156082332969447]"
aa-142-1,1.4.2,False,http,di,p99,2,2.7407685000007405,3.0929869999999937,12.851085379854531,13.104085475769512,25.13052944880776,2.1036982875585433,8.548500203833996,"[1.0776415027312636, 25.13052944880776]"
aa-142-1,1.4.2,False,http,static-file,rps,2,15991.062399583176,15366.383255933002,-3.9064267779134965,10.237914188732972,13.767031891212545,3.6854096301096306,6.954228860700206,"[6.708796486253399, -13.767031891212545]"
aa-142-1,1.4.2,False,http,static-file,p50,2,1.9716339999995398,2.2462070000001404,13.926164795325334,22.451022529675857,38.91924694233975,11.32268970813445,8.131307577586725,"[-5.982798117011967, 38.91924694233975]"
aa-142-1,1.4.2,False,http,static-file,p95,2,3.1905744999994567,3.1967154999993,0.19247317371351436,9.22652952891891,9.739769298642088,3.4765682481616875,5.721106554529056,"[-8.71328975919573, 9.739769298642088]"
aa-142-1,1.4.2,False,http,static-file,p99,2,4.009686999999758,4.3442074999993565,8.34280830398031,14.97192943862838,24.011651448391834,4.654802232670666,9.134289740998387,"[-5.932207428864922, 24.011651448391834]"
aa-142-1,1.4.2,False,http,post-json,rps,2,10405.55828011657,9701.519082972498,-6.765991580570763,8.076980567249786,14.608500370287347,2.90296324945905,5.752863175392899,"[1.5454607642122253, -14.608500370287347]"
aa-142-1,1.4.2,False,http,post-json,p50,2,2.609977499998422,2.8219895000001998,8.12313516119989,10.019828291689342,18.580186844431523,4.363581678389905,4.885826116687742,"[-1.4594697389471611, 18.580186844431523]"
aa-142-1,1.4.2,False,http,post-json,p95,2,5.372991500000353,5.79094299999997,7.778748579810513,10.024135438343862,18.135592372000442,3.3190728107423246,5.971341800462369,"[-1.9126785046872818, 18.135592372000442]"
aa-142-1,1.4.2,False,http,post-json,p99,2,7.0180694999999105,7.6275040000000445,8.683791176478683,13.064108132715308,22.020616846393537,2.0875327609743453,9.927520195337545,"[-4.1075994190370775, 22.020616846393537]"
aa-142-1,1.4.2,False,http,async,rps,2,29146.756733777525,34430.81083147845,18.129132328391616,18.26369323001812,25.146256321006888,1.9550987015677321,3.868978862485197,"[25.146256321006888, 11.381130139029349]"
aa-142-1,1.4.2,False,http,async,p50,2,1.100102500000503,0.8418350000010832,-23.476676036942155,23.38476352063332,32.16461755327858,1.0468569974750057,10.425320876391007,"[-32.16461755327858, -14.60490948798806]"
aa-142-1,1.4.2,False,http,async,p95,2,1.796775499999967,1.4838104999998905,-17.41814711966422,17.29626459857976,21.13280582055912,3.176885481803145,1.4641694475599147,"[-13.459723376600397, -21.13280582055912]"
aa-142-1,1.4.2,False,http,async,p99,2,2.5149145000004864,2.2159254999996847,-11.888634782643459,11.866340736821378,16.674265883928097,0.4636936961362289,4.992834822246738,"[-16.674265883928097, -7.058415589714661]"
aa-142-1,1.4.2,False,http,query,rps,2,29568.86449307832,30104.47081691506,1.8113861760302719,6.083982831815577,7.862216830652247,0.5449091180899784,6.520470802379792,"[7.862216830652247, -4.305748832978907]"
aa-142-1,1.4.2,False,http,query,p50,2,1.1329100000002654,0.9720634999994218,-14.197641472032728,14.217113241585178,24.904982641318195,0.18218569879737892,12.638526186768805,"[-24.904982641318195, -3.529243841852159]"
aa-142-1,1.4.2,False,http,query,p95,2,1.7870730000013282,1.8304195000000618,2.425558441020681,10.996713659095892,13.230788184433129,1.741283092563364,12.474326240555952,"[-8.762639133758654, 13.230788184433129]"
aa-142-1,1.4.2,False,http,query,p99,2,2.5705479999996896,2.618948999999702,1.8829059017773098,6.284296518672305,8.089728918038652,1.2328110581791287,7.400029553914846,"[-4.478864119305959, 8.089728918038652]"
aa-142-1,1.4.2,False,http,metadata,rps,2,27272.900549257945,25504.85400846338,-6.48279612797793,6.4832729916400265,6.5262216149429175,1.1103118689962346,1.1562321134550178,"[-6.5262216149429175, -6.440324368337135]"
aa-142-1,1.4.2,False,http,metadata,p50,2,1.2000854999987496,1.2063675000008516,0.5234627034580885,9.131991285113312,10.324587219222625,7.327352926212545,1.7083102786568118,"[-7.939395351003997, 10.324587219222625]"
aa-142-1,1.4.2,False,http,metadata,p95,2,1.812461000001349,2.098291000000245,15.770270367124194,15.764030380935557,16.444478705841448,0.9170404217711284,1.504748388205522,"[15.083582056029666, 16.444478705841448]"
aa-142-1,1.4.2,False,http,metadata,p99,2,2.6986034999990807,2.906222500001604,7.693571879032768,7.675202489360489,9.506071698137397,1.0033152332362452,2.7032169766275764,"[9.506071698137397, 5.84433328058358]"
aa-142-1,1.4.2,False,http,class-warm,rps,2,26236.30515081851,26932.175532546007,2.6523185247591563,2.7048200600330863,4.912241987583776,2.3784096107164747,0.22923922889227352,"[4.912241987583776, 0.49739813248239617]"
aa-142-1,1.4.2,False,http,class-warm,p50,2,1.247323999999935,1.266830000000482,1.5638278426894692,3.591420406267376,5.395543137395231,6.690803672526222,3.1705122233060927,"[5.395543137395231, -1.7872976751395209]"
aa-142-1,1.4.2,False,http,class-warm,p95,2,1.9994150000002264,2.0079809999988356,0.428425314334846,5.280520069318079,6.0619589976660615,6.6852054225544615,1.4507109379522474,"[-4.499081140970096, 6.0619589976660615]"
aa-142-1,1.4.2,False,http,class-warm,p99,2,2.771168999999645,2.664129499999035,-3.862611771444613,6.158174076981132,9.60221332736605,6.797023205698063,0.42101932360868655,"[-9.60221332736605, 2.714134826596215]"
aa-142-1,1.4.2,False,http,factory-warm,rps,2,26283.722076488688,25047.5454318002,-4.703202389262328,4.706382521727215,8.859305858092792,0.07657575657669269,4.434456614356056,"[-8.859305858092792, -0.5534591853616377]"
aa-142-1,1.4.2,False,http,factory-warm,p50,2,1.195496500000445,1.2121074999977282,1.389464544419572,2.896135437487235,4.147620708820954,4.7642548514782685,7.614217385809695,"[4.147620708820954, -1.6446501661535162]"
aa-142-1,1.4.2,False,http,factory-warm,p95,2,1.9588504999992438,2.135375500000009,9.011662707329293,10.043764370259613,19.18634182263046,1.3034430141471438,7.908468557297692,"[19.18634182263046, -0.9011869178887633]"
aa-142-1,1.4.2,False,http,factory-warm,p99,2,2.706513499999346,3.016482499999256,11.452704743574515,11.300909190273368,19.625446229897392,1.8234714144296766,9.290108594969672,"[19.625446229897392, 2.9763721506493424]"
aa-142-1,1.4.2,False,http,middleware-20,rps,2,27981.00544146728,26773.10922603714,-4.3168435028430485,4.220411732653429,7.4282907409570225,3.0060912503248844,0.3434848910021627,"[-1.012532724349835, -7.4282907409570225]"
aa-142-1,1.4.2,False,http,middleware-20,p50,2,1.134642500001064,1.2715539999990142,12.06648790238527,15.170264801312678,28.997265114306714,11.60502096480496,1.749512800908773,"[-1.3432644883186406, 28.997265114306714]"
aa-142-1,1.4.2,False,http,middleware-20,p95,2,1.880106499998874,1.975446500000544,5.070989329685682,5.103609917217089,9.372581388731426,0.7641322447118749,3.2985707281253243,"[9.372581388731426, 0.8346384457027511]"
aa-142-1,1.4.2,False,http,middleware-20,p99,2,2.572778499999913,2.7461870000006456,6.740125510250428,7.101282984348312,12.827813085890494,6.3067419134079525,0.9631536381607909,"[1.3747528828061295, 12.827813085890494]"
aa-142-1,1.4.2,False,http,static-listeners,rps,2,27071.268596159316,29975.2061347481,10.727009442774227,10.733316267455894,11.130217080021687,1.5890178306480238,1.2306584764182578,"[10.336415454890101, 11.130217080021687]"
aa-142-1,1.4.2,False,http,static-listeners,p50,2,1.2128285000017058,1.0926290000006702,-9.91067574688973,9.857212758193807,13.434967407444077,1.4943167974677396,2.476137829076167,"[-6.279458108943537, -13.434967407444077]"
aa-142-1,1.4.2,False,http,static-listeners,p95,2,2.0393904999982624,1.7048594999978377,-16.403479372916063,16.34704731048402,21.4219899635138,1.1119743865154144,4.95803319859185,"[-21.4219899635138, -11.272104657454241]"
aa-142-1,1.4.2,False,http,static-listeners,p99,2,2.838514999999461,2.451170500000444,-13.646026179149684,13.612098057590345,14.784139605700041,2.8947882960341644,1.538673054311516,"[-12.440056509480646, -14.784139605700041]"
aa-142-1,1.4.2,False,http,middleware-listeners,rps,2,22177.019869574375,23335.24993272926,5.222658724962015,9.683878454667921,15.661537145270476,7.796462638134508,1.3508211133503618,"[-3.706219764065366, 15.661537145270476]"
aa-142-1,1.4.2,False,http,middleware-listeners,p50,2,1.40273900000102,1.4469869999975344,3.1544000698976893,14.731408078277259,20.118541074017095,15.156276399229649,1.2033971279360582,"[20.118541074017095, -9.344275082537424]"
aa-142-1,1.4.2,False,http,middleware-listeners,p95,2,2.696164499999213,2.524296999999933,-6.374518320352118,10.56241860405166,15.935654485969053,9.479670101795092,1.7005130538086302,"[5.189182722134267, -15.935654485969053]"
aa-142-1,1.4.2,False,http,middleware-listeners,p99,2,3.419597000000067,3.1257485000005545,-8.593073979170839,12.138267549679497,19.842452960036226,7.323026660732883,5.885134392675574,"[4.43408213932277, -19.842452960036226]"
aa-142-2,1.4.2,True,router,10/static-shallow,nsPerOp,5,294.06143,293.04049999999995,-0.3471825597801237,5.205513664201355,8.392097673261233,1.0640463796969333,2.3773437460010065,"[2.190873272893734, -5.205513664201355, 8.392097673261233, -5.725142420023099, -0.3471825597801237]"
aa-142-2,1.4.2,True,router,10/static-deep,nsPerOp,5,513.8082500000002,522.2181300000002,1.6367740300005096,4.8600957250563015,12.756448667416054,2.0299829751663667,0.3812142638556467,"[5.706735804420404, -4.7535418125341895, 1.3470954054594975, -4.8600957250563015, 12.756448667416054]"
aa-142-2,1.4.2,True,router,10/param,nsPerOp,5,633.93769,635.9340299999999,0.31491107588190737,12.781829676441546,20.163540271566994,3.1082502761430586,13.205358738232656,"[15.240437867440004, -20.163540271566994, 0.31491107588190737, 12.781829676441546, -11.010821640734815]"
aa-142-2,1.4.2,True,router,10/param-encoded,nsPerOp,5,639.1417700000002,590.9071899999998,-7.546773229983139,3.15931104105609,22.851640208165257,3.569654037788761,6.587460883662654,"[3.15931104105609, -22.851640208165257, -0.6285575200271287, -1.4564530808243492, -6.16735870599906]"
aa-142-2,1.4.2,True,router,10/wildcard,nsPerOp,5,636.0324299999996,641.8901799999998,0.9209829127738267,9.693720065677036,24.6165042328498,5.700781640961372,4.725582497616625,"[23.42613017288231, -9.033900113975923, -24.6165042328498, 9.693720065677036, -2.956297369931238]"
aa-142-2,1.4.2,True,router,10/miss,nsPerOp,5,298.9519899999999,305.45034999999984,2.1737135785582007,10.03813418015962,49.978091799957646,5.3992248052939384,15.663825561175447,"[8.005154681096016, -14.671524551271908, 10.03813418015962, 49.978091799957646, -6.731534548004625]"
aa-142-2,1.4.2,True,router,10/method-miss,nsPerOp,5,302.7801499999998,310.05979999999965,2.4042692362758356,6.603299376949878,22.623376190384636,1.5080678175235325,4.563813174104007,"[5.627780561740248, -7.23704405312684, 6.603299376949878, -22.623376190384636, -3.544786539011835]"
aa-142-2,1.4.2,True,router,10/registration,nsPerOp,5,10265.410000000089,11077.439999999684,7.910351364432477,19.32119613342007,85.69412287973444,15.53352472039316,25.23534318397941,"[85.69412287973444, -19.32119613342007, -38.698423941918804, 14.301756836185886, 6.536398476261507]"
aa-142-2,1.4.2,True,router,100/static-shallow,nsPerOp,5,316.0659000000004,320.7377500000001,1.4781252896942432,8.956282318240238,16.183298544333425,3.9795593260773225,5.265282929745609,"[2.3038779111664853, -8.956282318240238, 10.10211794439062, -16.183298544333425, -8.554515123265794]"
aa-142-2,1.4.2,True,router,100/static-deep,nsPerOp,5,530.9606399999996,536.1719900000003,0.9814945981684753,3.7170532606599638,10.307155647808008,1.5511526428776288,6.135988192893081,"[2.5725514407080263, -10.307155647808008, 4.1288992720817985, 3.7170532606599638, -0.3434596237384735]"
